PING 141.44.1.1 (141.44.1.1) 56(84) bytes of data.
64 bytes from 141.44.1.1: icmp_seq=1692 ttl=54 time=150 ms
64 bytes from 141.44.1.1: icmp_seq=1693 ttl=54 time=129 ms
64 bytes from 141.44.1.1: icmp_seq=1694 ttl=54 time=137 ms
64 bytes from 141.44.1.1: icmp_seq=1695 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=1696 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=1697 ttl=54 time=272 ms
64 bytes from 141.44.1.1: icmp_seq=1698 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1699 ttl=54 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=1700 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1701 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=1702 ttl=54 time=148 ms
64 bytes from 141.44.1.1: icmp_seq=1703 ttl=54 time=242 ms
64 bytes from 141.44.1.1: icmp_seq=1704 ttl=54 time=407 ms
64 bytes from 141.44.1.1: icmp_seq=1705 ttl=54 time=519 ms
64 bytes from 141.44.1.1: icmp_seq=1709 ttl=54 time=348 ms
64 bytes from 141.44.1.1: icmp_seq=1710 ttl=54 time=420 ms
64 bytes from 141.44.1.1: icmp_seq=1711 ttl=54 time=368 ms
64 bytes from 141.44.1.1: icmp_seq=1714 ttl=54 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=1715 ttl=54 time=129 ms
64 bytes from 141.44.1.1: icmp_seq=1716 ttl=54 time=144 ms
64 bytes from 141.44.1.1: icmp_seq=1717 ttl=54 time=117 ms
64 bytes from 141.44.1.1: icmp_seq=1718 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=1719 ttl=54 time=199 ms
64 bytes from 141.44.1.1: icmp_seq=1720 ttl=54 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=1721 ttl=54 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=1722 ttl=54 time=410 ms
64 bytes from 141.44.1.1: icmp_seq=1723 ttl=54 time=218 ms
64 bytes from 141.44.1.1: icmp_seq=1724 ttl=54 time=235 ms
64 bytes from 141.44.1.1: icmp_seq=1725 ttl=54 time=294 ms
64 bytes from 141.44.1.1: icmp_seq=1726 ttl=54 time=226 ms
64 bytes from 141.44.1.1: icmp_seq=1727 ttl=54 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=1728 ttl=54 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=1729 ttl=54 time=150 ms
64 bytes from 141.44.1.1: icmp_seq=1730 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=1731 ttl=54 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=1732 ttl=54 time=227 ms
64 bytes from 141.44.1.1: icmp_seq=1733 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=1734 ttl=54 time=140 ms
64 bytes from 141.44.1.1: icmp_seq=1735 ttl=54 time=132 ms
64 bytes from 141.44.1.1: icmp_seq=1736 ttl=54 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=1737 ttl=54 time=439 ms
64 bytes from 141.44.1.1: icmp_seq=1738 ttl=54 time=599 ms
64 bytes from 141.44.1.1: icmp_seq=1739 ttl=54 time=265 ms
64 bytes from 141.44.1.1: icmp_seq=1740 ttl=54 time=1137 ms
64 bytes from 141.44.1.1: icmp_seq=1741 ttl=54 time=340 ms
64 bytes from 141.44.1.1: icmp_seq=1742 ttl=54 time=138 ms
64 bytes from 141.44.1.1: icmp_seq=1743 ttl=54 time=128 ms
64 bytes from 141.44.1.1: icmp_seq=1744 ttl=54 time=207 ms
64 bytes from 141.44.1.1: icmp_seq=1745 ttl=54 time=455 ms
64 bytes from 141.44.1.1: icmp_seq=1746 ttl=54 time=134 ms
64 bytes from 141.44.1.1: icmp_seq=1747 ttl=54 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=1748 ttl=54 time=140 ms
64 bytes from 141.44.1.1: icmp_seq=1749 ttl=54 time=187 ms
64 bytes from 141.44.1.1: icmp_seq=1750 ttl=54 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=1751 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=1754 ttl=54 time=301 ms
64 bytes from 141.44.1.1: icmp_seq=1755 ttl=54 time=387 ms
64 bytes from 141.44.1.1: icmp_seq=1756 ttl=54 time=1589 ms
64 bytes from 141.44.1.1: icmp_seq=1757 ttl=54 time=1102 ms
64 bytes from 141.44.1.1: icmp_seq=1758 ttl=54 time=1487 ms
64 bytes from 141.44.1.1: icmp_seq=1759 ttl=54 time=1550 ms
64 bytes from 141.44.1.1: icmp_seq=1760 ttl=54 time=1288 ms
64 bytes from 141.44.1.1: icmp_seq=1761 ttl=54 time=501 ms
64 bytes from 141.44.1.1: icmp_seq=1762 ttl=54 time=172 ms
64 bytes from 141.44.1.1: icmp_seq=1763 ttl=54 time=347 ms
64 bytes from 141.44.1.1: icmp_seq=1764 ttl=54 time=302 ms
64 bytes from 141.44.1.1: icmp_seq=1765 ttl=54 time=330 ms
64 bytes from 141.44.1.1: icmp_seq=1766 ttl=54 time=390 ms
64 bytes from 141.44.1.1: icmp_seq=1767 ttl=54 time=1846 ms
64 bytes from 141.44.1.1: icmp_seq=1769 ttl=54 time=2243 ms
64 bytes from 141.44.1.1: icmp_seq=1770 ttl=54 time=1922 ms
64 bytes from 141.44.1.1: icmp_seq=1772 ttl=54 time=1072 ms
64 bytes from 141.44.1.1: icmp_seq=1773 ttl=54 time=466 ms
64 bytes from 141.44.1.1: icmp_seq=1774 ttl=54 time=254 ms
64 bytes from 141.44.1.1: icmp_seq=1775 ttl=54 time=493 ms
64 bytes from 141.44.1.1: icmp_seq=1776 ttl=54 time=656 ms
64 bytes from 141.44.1.1: icmp_seq=1777 ttl=54 time=1238 ms
64 bytes from 141.44.1.1: icmp_seq=1778 ttl=54 time=1221 ms
64 bytes from 141.44.1.1: icmp_seq=1779 ttl=54 time=505 ms
64 bytes from 141.44.1.1: icmp_seq=1780 ttl=54 time=333 ms
64 bytes from 141.44.1.1: icmp_seq=1781 ttl=54 time=377 ms
64 bytes from 141.44.1.1: icmp_seq=1782 ttl=54 time=764 ms
64 bytes from 141.44.1.1: icmp_seq=1783 ttl=54 time=713 ms
64 bytes from 141.44.1.1: icmp_seq=1784 ttl=54 time=1914 ms
64 bytes from 141.44.1.1: icmp_seq=1785 ttl=54 time=1198 ms
64 bytes from 141.44.1.1: icmp_seq=1786 ttl=54 time=476 ms
64 bytes from 141.44.1.1: icmp_seq=1787 ttl=54 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=1788 ttl=54 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=1790 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=1791 ttl=54 time=231 ms
64 bytes from 141.44.1.1: icmp_seq=1792 ttl=54 time=392 ms
64 bytes from 141.44.1.1: icmp_seq=1793 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=1794 ttl=54 time=135 ms
64 bytes from 141.44.1.1: icmp_seq=1795 ttl=54 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=1796 ttl=54 time=1038 ms
64 bytes from 141.44.1.1: icmp_seq=1797 ttl=54 time=1861 ms
64 bytes from 141.44.1.1: icmp_seq=1798 ttl=54 time=1413 ms
64 bytes from 141.44.1.1: icmp_seq=1799 ttl=54 time=655 ms
64 bytes from 141.44.1.1: icmp_seq=1800 ttl=54 time=309 ms
64 bytes from 141.44.1.1: icmp_seq=1801 ttl=54 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=1802 ttl=54 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=1803 ttl=54 time=332 ms
64 bytes from 141.44.1.1: icmp_seq=1804 ttl=54 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=1805 ttl=54 time=809 ms
64 bytes from 141.44.1.1: icmp_seq=1806 ttl=54 time=185 ms
64 bytes from 141.44.1.1: icmp_seq=1807 ttl=54 time=330 ms
64 bytes from 141.44.1.1: icmp_seq=1809 ttl=54 time=386 ms
64 bytes from 141.44.1.1: icmp_seq=1810 ttl=54 time=366 ms
64 bytes from 141.44.1.1: icmp_seq=1811 ttl=54 time=404 ms
64 bytes from 141.44.1.1: icmp_seq=1812 ttl=54 time=232 ms
64 bytes from 141.44.1.1: icmp_seq=1813 ttl=54 time=229 ms
64 bytes from 141.44.1.1: icmp_seq=1814 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=1815 ttl=54 time=371 ms
64 bytes from 141.44.1.1: icmp_seq=1816 ttl=54 time=1574 ms
64 bytes from 141.44.1.1: icmp_seq=1818 ttl=54 time=114 ms
64 bytes from 141.44.1.1: icmp_seq=1819 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=1820 ttl=54 time=182 ms
64 bytes from 141.44.1.1: icmp_seq=1821 ttl=54 time=111 ms
64 bytes from 141.44.1.1: icmp_seq=1822 ttl=54 time=142 ms
64 bytes from 141.44.1.1: icmp_seq=1823 ttl=54 time=1171 ms
64 bytes from 141.44.1.1: icmp_seq=1824 ttl=54 time=6562 ms
64 bytes from 141.44.1.1: icmp_seq=1825 ttl=54 time=6501 ms
64 bytes from 141.44.1.1: icmp_seq=1826 ttl=54 time=6060 ms
64 bytes from 141.44.1.1: icmp_seq=1827 ttl=54 time=5203 ms
64 bytes from 141.44.1.1: icmp_seq=1828 ttl=54 time=4369 ms
64 bytes from 141.44.1.1: icmp_seq=1829 ttl=54 time=3566 ms
64 bytes from 141.44.1.1: icmp_seq=1831 ttl=54 time=1750 ms
64 bytes from 141.44.1.1: icmp_seq=1835 ttl=54 time=4708 ms
64 bytes from 141.44.1.1: icmp_seq=1836 ttl=54 time=9684 ms
64 bytes from 141.44.1.1: icmp_seq=1837 ttl=54 time=8860 ms
64 bytes from 141.44.1.1: icmp_seq=1838 ttl=54 time=8246 ms
64 bytes from 141.44.1.1: icmp_seq=1843 ttl=54 time=4233 ms
64 bytes from 141.44.1.1: icmp_seq=1845 ttl=54 time=2243 ms
64 bytes from 141.44.1.1: icmp_seq=1846 ttl=54 time=1658 ms
64 bytes from 141.44.1.1: icmp_seq=1847 ttl=54 time=928 ms
64 bytes from 141.44.1.1: icmp_seq=1850 ttl=54 time=5918 ms
64 bytes from 141.44.1.1: icmp_seq=1851 ttl=54 time=6437 ms
64 bytes from 141.44.1.1: icmp_seq=1855 ttl=54 time=5339 ms
64 bytes from 141.44.1.1: icmp_seq=1856 ttl=54 time=4472 ms
64 bytes from 141.44.1.1: icmp_seq=1857 ttl=54 time=3622 ms
64 bytes from 141.44.1.1: icmp_seq=1860 ttl=54 time=1598 ms
64 bytes from 141.44.1.1: icmp_seq=1864 ttl=54 time=535 ms
64 bytes from 141.44.1.1: icmp_seq=1874 ttl=54 time=961 ms
64 bytes from 141.44.1.1: icmp_seq=1875 ttl=54 time=1253 ms
64 bytes from 141.44.1.1: icmp_seq=1869 ttl=54 time=9549 ms
64 bytes from 141.44.1.1: icmp_seq=1870 ttl=54 time=10650 ms
64 bytes from 141.44.1.1: icmp_seq=1871 ttl=54 time=9991 ms
64 bytes from 141.44.1.1: icmp_seq=1877 ttl=54 time=4021 ms
64 bytes from 141.44.1.1: icmp_seq=1878 ttl=54 time=3966 ms
64 bytes from 141.44.1.1: icmp_seq=1879 ttl=54 time=3630 ms
64 bytes from 141.44.1.1: icmp_seq=1884 ttl=54 time=251 ms
64 bytes from 141.44.1.1: icmp_seq=1885 ttl=54 time=375 ms
64 bytes from 141.44.1.1: icmp_seq=1886 ttl=54 time=925 ms
64 bytes from 141.44.1.1: icmp_seq=1887 ttl=54 time=1765 ms
64 bytes from 141.44.1.1: icmp_seq=1888 ttl=54 time=3355 ms
64 bytes from 141.44.1.1: icmp_seq=1889 ttl=54 time=3561 ms
64 bytes from 141.44.1.1: icmp_seq=1890 ttl=54 time=3185 ms
64 bytes from 141.44.1.1: icmp_seq=1891 ttl=54 time=3477 ms
64 bytes from 141.44.1.1: icmp_seq=1892 ttl=54 time=6437 ms
64 bytes from 141.44.1.1: icmp_seq=1913 ttl=54 time=194 ms
64 bytes from 141.44.1.1: icmp_seq=1915 ttl=54 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=1916 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=1917 ttl=54 time=193 ms
64 bytes from 141.44.1.1: icmp_seq=1918 ttl=54 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=1920 ttl=54 time=421 ms
64 bytes from 141.44.1.1: icmp_seq=1921 ttl=54 time=262 ms
64 bytes from 141.44.1.1: icmp_seq=1922 ttl=54 time=548 ms
64 bytes from 141.44.1.1: icmp_seq=1923 ttl=54 time=347 ms
64 bytes from 141.44.1.1: icmp_seq=1924 ttl=54 time=186 ms
64 bytes from 141.44.1.1: icmp_seq=1925 ttl=54 time=517 ms
64 bytes from 141.44.1.1: icmp_seq=1926 ttl=54 time=464 ms
64 bytes from 141.44.1.1: icmp_seq=1927 ttl=54 time=808 ms
64 bytes from 141.44.1.1: icmp_seq=1928 ttl=54 time=1673 ms
64 bytes from 141.44.1.1: icmp_seq=1929 ttl=54 time=992 ms
64 bytes from 141.44.1.1: icmp_seq=1930 ttl=54 time=365 ms
64 bytes from 141.44.1.1: icmp_seq=1931 ttl=54 time=343 ms
64 bytes from 141.44.1.1: icmp_seq=1932 ttl=54 time=230 ms
64 bytes from 141.44.1.1: icmp_seq=1933 ttl=54 time=983 ms
64 bytes from 141.44.1.1: icmp_seq=1934 ttl=54 time=283 ms
64 bytes from 141.44.1.1: icmp_seq=1935 ttl=54 time=204 ms
64 bytes from 141.44.1.1: icmp_seq=1936 ttl=54 time=568 ms
64 bytes from 141.44.1.1: icmp_seq=1937 ttl=54 time=491 ms
64 bytes from 141.44.1.1: icmp_seq=1938 ttl=54 time=639 ms
64 bytes from 141.44.1.1: icmp_seq=1939 ttl=54 time=469 ms
64 bytes from 141.44.1.1: icmp_seq=1940 ttl=54 time=504 ms
64 bytes from 141.44.1.1: icmp_seq=1941 ttl=54 time=450 ms
64 bytes from 141.44.1.1: icmp_seq=1942 ttl=54 time=691 ms
64 bytes from 141.44.1.1: icmp_seq=1943 ttl=54 time=853 ms
64 bytes from 141.44.1.1: icmp_seq=1944 ttl=54 time=1045 ms
64 bytes from 141.44.1.1: icmp_seq=1946 ttl=54 time=8814 ms
64 bytes from 141.44.1.1: icmp_seq=1957 ttl=54 time=336 ms
64 bytes from 141.44.1.1: icmp_seq=1958 ttl=54 time=1077 ms
64 bytes from 141.44.1.1: icmp_seq=1959 ttl=54 time=400 ms
64 bytes from 141.44.1.1: icmp_seq=1960 ttl=54 time=785 ms
64 bytes from 141.44.1.1: icmp_seq=1961 ttl=54 time=1210 ms
64 bytes from 141.44.1.1: icmp_seq=1962 ttl=54 time=864 ms
64 bytes from 141.44.1.1: icmp_seq=1963 ttl=54 time=627 ms
64 bytes from 141.44.1.1: icmp_seq=1964 ttl=54 time=850 ms
64 bytes from 141.44.1.1: icmp_seq=1965 ttl=54 time=652 ms
64 bytes from 141.44.1.1: icmp_seq=1966 ttl=54 time=657 ms
64 bytes from 141.44.1.1: icmp_seq=1967 ttl=54 time=1138 ms
64 bytes from 141.44.1.1: icmp_seq=1968 ttl=54 time=616 ms
64 bytes from 141.44.1.1: icmp_seq=1970 ttl=54 time=746 ms
64 bytes from 141.44.1.1: icmp_seq=1976 ttl=54 time=1412 ms
64 bytes from 141.44.1.1: icmp_seq=1977 ttl=54 time=1120 ms
64 bytes from 141.44.1.1: icmp_seq=1978 ttl=54 time=1373 ms
64 bytes from 141.44.1.1: icmp_seq=1979 ttl=54 time=992 ms
64 bytes from 141.44.1.1: icmp_seq=1980 ttl=54 time=1053 ms
64 bytes from 141.44.1.1: icmp_seq=1981 ttl=54 time=595 ms
64 bytes from 141.44.1.1: icmp_seq=1982 ttl=54 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=1983 ttl=54 time=131 ms
64 bytes from 141.44.1.1: icmp_seq=1984 ttl=54 time=136 ms
64 bytes from 141.44.1.1: icmp_seq=1985 ttl=54 time=317 ms
64 bytes from 141.44.1.1: icmp_seq=1986 ttl=54 time=354 ms
64 bytes from 141.44.1.1: icmp_seq=1987 ttl=54 time=494 ms
64 bytes from 141.44.1.1: icmp_seq=1988 ttl=54 time=317 ms
64 bytes from 141.44.1.1: icmp_seq=1989 ttl=54 time=190 ms
64 bytes from 141.44.1.1: icmp_seq=1990 ttl=54 time=341 ms
64 bytes from 141.44.1.1: icmp_seq=1991 ttl=54 time=703 ms
64 bytes from 141.44.1.1: icmp_seq=1992 ttl=54 time=1047 ms
64 bytes from 141.44.1.1: icmp_seq=1993 ttl=54 time=2376 ms
64 bytes from 141.44.1.1: icmp_seq=2000 ttl=54 time=1563 ms
64 bytes from 141.44.1.1: icmp_seq=2001 ttl=54 time=1226 ms
64 bytes from 141.44.1.1: icmp_seq=2005 ttl=54 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=2006 ttl=54 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=2007 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=2008 ttl=54 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=2010 ttl=54 time=147 ms
64 bytes from 141.44.1.1: icmp_seq=2011 ttl=54 time=457 ms
64 bytes from 141.44.1.1: icmp_seq=2012 ttl=54 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=2013 ttl=54 time=127 ms
64 bytes from 141.44.1.1: icmp_seq=2014 ttl=54 time=170 ms
64 bytes from 141.44.1.1: icmp_seq=2015 ttl=54 time=122 ms
64 bytes from 141.44.1.1: icmp_seq=2016 ttl=54 time=108 ms
64 bytes from 141.44.1.1: icmp_seq=2017 ttl=54 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=2018 ttl=54 time=589 ms
64 bytes from 141.44.1.1: icmp_seq=2019 ttl=54 time=814 ms
64 bytes from 141.44.1.1: icmp_seq=2020 ttl=54 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=2021 ttl=54 time=393 ms
64 bytes from 141.44.1.1: icmp_seq=2023 ttl=54 time=145 ms
64 bytes from 141.44.1.1: icmp_seq=2024 ttl=54 time=130 ms
64 bytes from 141.44.1.1: icmp_seq=2025 ttl=54 time=138 ms
From (redacted) icmp_seq=2068 Destination Host Unreachable
From (redacted) icmp_seq=2069 Destination Host Unreachable
From (redacted) icmp_seq=2072 Destination Host Unreachable
From (redacted) icmp_seq=2075 Destination Host Unreachable
From (redacted) icmp_seq=2076 Destination Host Unreachable
From (redacted) icmp_seq=2077 Destination Host Unreachable
From (redacted) icmp_seq=2078 Destination Host Unreachable
From (redacted) icmp_seq=2079 Destination Host Unreachable
From (redacted) icmp_seq=2080 Destination Host Unreachable
From (redacted) icmp_seq=2084 Destination Host Unreachable
From (redacted) icmp_seq=2085 Destination Host Unreachable
From (redacted) icmp_seq=2086 Destination Host Unreachable
From (redacted) icmp_seq=2090 Destination Host Unreachable
From (redacted) icmp_seq=2091 Destination Host Unreachable
From (redacted) icmp_seq=2092 Destination Host Unreachable
From (redacted) icmp_seq=2093 Destination Host Unreachable
